web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
Activision,Associate Product Manager,"Santa Monica, CA 90405",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"Santa Monica, CA",True,Santa Monica,CA,Associate Product Manager,25,1.0
Activision,Product Marketing Manager,"San Francisco, CA",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Product Marketing Manager,25,2.0
Activision,"Manager, Consumer Insights","Santa Monica, CA 90405",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"Santa Monica, CA",True,Santa Monica,CA,Manager - Consumer Insights,26,3.0
Activision,"Manager, Strategy and Business Development","Beverly Hills, CA",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"Beverly Hills, CA",True,Beverly Hills,CA,Manager - Strategy and Business Development,42,4.0
Activision,"Product Manager, Live Services (Call of Duty)","Santa Monica, CA 90405",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"Santa Monica, CA",True,Santa Monica,CA,Product Manager - Live Services,45,5.0
Activision,"Senior Analyst, Corporate Strategy and Business Development","Santa Monica, CA 90405",quantitative finance,quant,Activision Blizzard,f1000_405,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Activision,False,False,0.0,0.0,False,False,0.0,False,0.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Analyst - Corporate Strategy and Business Development,59,6.0
Acuity Brands,Plant Controller,"Indianapolis, IN",quantitative finance,quant,Acuity Brands,f1000_678,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Acuity Brands,True,False,1.0,0.0,False,False,0.0,False,0.0,"Indianapolis, IN",True,Indianapolis,IN,Plant Controller,16,1.0
Adobe,Business Intelligence Analyst,"San Francisco, CA",quantitative analyst,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Business Intelligence Analyst,29,1.0
Adobe,Sr. Customer and Product Analyst,"San Jose, CA",quantitative analyst,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Jose, CA",True,San Jose,CA,Sr Customer and Product Analyst,32,2.0
Adobe,Americas Sales Operations Manager,"San Jose, CA",quantitative finance,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Jose, CA",True,San Jose,CA,Americas Sales Operations Manager,33,3.0
Adobe,"Sr. Enterprise Account Executive, Adobe Sign",Illinois,quantitative finance,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,Illinois,False,Illinois,,Sr Enterprise Account Executive - Adobe Sign,44,4.0
Adobe,Senior Product Marketing Manager - Adobe Stock,"San Francisco, CA",quantitative finance,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Senior Product Marketing Manager - Adobe Stock,46,5.0
Adobe,"Sr. Product Marketing Manager, Adobe Stock for SMBs","San Francisco, CA",quantitative finance,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Sr Product Marketing Manager - Adobe Stock for SMBs,51,6.0
Adobe,"Senior Product Manager, Magento Business Intelligence","Austin, TX 78746",quantitative analyst,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"Austin, TX",True,Austin,TX,Senior Product Manager - Magento Business Intelligence,53,7.0
Adobe,"Product Manager, Business Model and Monetization Strategy","San Francisco, CA",quantitative analyst,quant,Adobe,nasdaq_ADBE,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adobe,True,False,8.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Product Manager - Business Model and Monetization Strategy,57,8.0
Adtalem Global Education,"Senior Director, Global Total Rewards","Downers Grove, IL",quantitative finance,quant,Adtalem Global Education,f1000_981,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Adtalem Global Education,True,False,1.0,0.0,False,False,0.0,False,0.0,"Downers Grove, IL",True,Downers Grove,IL,Senior Director - Global Total Rewards,37,1.0
"Agilent Technologies, Inc.",Business Finance Analyst,"Wilmington, DE 19808",quantitative analyst,quant,Agilent Technologies,f1000_575,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Agilent Technologies Inc ,False,True,0.0,1.0,False,False,0.0,False,0.0,"Wilmington, DE",True,Wilmington,DE,Business Finance Analyst,24,1.0
Alarm.com,Product Manager,"Tysons Corner, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons Corner, VA",True,Tysons Corner,VA,Product Manager,15,1.0
Alarm.com,Product Management Associate,"Tysons Corner, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons Corner, VA",True,Tysons Corner,VA,Product Management Associate,28,2.0
Alarm.com,Program Management Associate,"Tysons, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons, VA",True,Tysons,VA,Program Management Associate,28,3.0
Alarm.com,Program Manager - International,"Washington, DC",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Washington, DC",True,Washington,DC,Program Manager - International,31,4.0
Alarm.com,Senior Product Management Associate,"Tysons Corner, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons Corner, VA",True,Tysons Corner,VA,Senior Product Management Associate,35,5.0
Alarm.com,Management Development Program Associate,"Tysons, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons, VA",True,Tysons,VA,Management Development Program Associate,40,6.0
Alarm.com,Product Management - (Hardware & Integration),"Tysons, VA",quantitative finance,quant,Alarm.com,nasdaq_ALRM,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alarm com,False,False,0.0,0.0,False,False,0.0,False,0.0,"Tysons, VA",True,Tysons,VA,Product Management ,45,7.0
Albertsons Companies,Business Analyst,"Pleasanton, CA 94588",quantitative analyst,quant,Albertsons,f1000_48,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Albertsons Companies,False,True,0.0,4.0,False,False,0.0,False,0.0,"Pleasanton, CA",True,Pleasanton,CA,Business Analyst,16,1.0
Albertsons Companies,Sourcing Manager,"Pleasanton, CA 94588",quantitative analyst,quant,Albertsons,f1000_48,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Albertsons Companies,False,True,0.0,4.0,False,False,0.0,False,0.0,"Pleasanton, CA",True,Pleasanton,CA,Sourcing Manager,16,2.0
Albertsons Companies,Vice President - eCommerce Business,"Pleasanton, CA 94588",quantitative analyst,quant,Albertsons,f1000_48,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Albertsons Companies,False,True,0.0,4.0,False,False,0.0,False,0.0,"Pleasanton, CA",True,Pleasanton,CA,Vice President - eCommerce Business,35,3.0
Albertsons Companies,Senior Business Intelligence Analyst,"Boise, ID 83706 (Southeast Boise area)",quantitative analyst,quant,Albertsons,f1000_48,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Albertsons Companies,False,True,0.0,4.0,False,False,0.0,False,0.0,"Boise, ID",True,Boise,ID,Senior Business Intelligence Analyst,36,4.0
"Alexion Pharmaceuticals,Inc.","Associate Director, US Marketing, NMOSD","Boston, MA",quantitative finance,quant,Alexion Pharmaceuticals,f1000_713,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alexion Pharmaceuticals Inc ,False,True,0.0,1.0,False,False,0.0,False,0.0,"Boston, MA",True,Boston,MA,Associate Director - US Marketing - NMOSD,39,1.0
Booz Allen Hamilton,Production Analyst,"Troy, MI 48084",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Troy, MI",True,Troy,MI,Production Analyst,18,1.0
"David Allen Company, Inc.",Project Engineer,"Warrenton, VA",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",David Allen Company Inc ,False,False,0.0,0.0,False,False,6.0,False,14.0,"Warrenton, VA",True,Warrenton,VA,Project Engineer,16,1.0
Booz Allen Hamilton,Communications Analyst,"Washington, DC",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Washington, DC",True,Washington,DC,Communications Analyst,22,2.0
RAY ALLEN,Customer Success Manager,"Chicago, IL",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Ray Allen,False,False,0.0,0.0,False,False,6.0,False,14.0,"Chicago, IL",True,Chicago,IL,Customer Success Manager,24,2.0
Booz Allen Hamilton,"Pricing Analyst, Senior","Alexandria, VA",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Alexandria, VA",True,Alexandria,VA,Pricing Analyst - Senior,23,3.0
McCullough Allen,Construction Project Manager,"Snoqualmie, WA",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",McCullough Allen,False,False,0.0,0.0,False,False,6.0,False,14.0,"Snoqualmie, WA",True,Snoqualmie,WA,Construction Project Manager,28,3.0
Booz Allen Hamilton,"IT Audit Analyst, Senior","Arlington, VA",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Arlington, VA",True,Arlington,VA,IT Audit Analyst - Senior,24,4.0
Booz Allen Hamilton,"Solutions Product Manager, Lead","McLean, VA 22102",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,False,14.0,"McLean, VA",True,McLean,VA,Solutions Product Manager - Lead,31,4.0
Booz Allen Hamilton,"IT Audit Analyst, Senior","Arlington, VA",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Arlington, VA",True,Arlington,VA,IT Audit Analyst - Senior,24,5.0
Booz Allen Hamilton,Interface Control Officer/Instructor,"Fort Bragg, NC",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,False,14.0,"Fort Bragg, NC",True,Fort Bragg,NC,Interface Control Officer/Instructor,36,5.0
Booz Allen Hamilton,"Program Control Analyst, Senior","McLean, VA 22102",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"McLean, VA",True,McLean,VA,Program Control Analyst - Senior,31,6.0
Booz Allen Hamilton,"Program Control Analyst, Senior","McLean, VA 22102",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"McLean, VA",True,McLean,VA,Program Control Analyst - Senior,31,7.0
Booz Allen Hamilton,"Program Analyst/Engineer, Senior","Oak Ridge, TN",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Oak Ridge, TN",True,Oak Ridge,TN,Program Analyst/Engineer - Senior,32,8.0
Booz Allen Hamilton,Regulatory Compliance Analyst Lead,"McLean, VA 22102",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"McLean, VA",True,McLean,VA,Regulatory Compliance Analyst Lead,34,9.0
Booz Allen Hamilton,"Corporate Financial Analyst, Senior","McLean, VA 22102",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"McLean, VA",True,McLean,VA,Corporate Financial Analyst - Senior,35,10.0
Booz Allen Hamilton,"Financial Management Analyst, Senior","Washington, DC",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Washington, DC",True,Washington,DC,Financial Management Analyst - Senior,36,11.0
Booz Allen Hamilton,"Financial Management Analyst, Senior","Washington, DC",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Washington, DC",True,Washington,DC,Financial Management Analyst - Senior,36,12.0
Booz Allen Hamilton,Corporate Strategic Financial Analyst,"Washington, DC",business analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"Washington, DC",True,Washington,DC,Corporate Strategic Financial Analyst,37,13.0
Booz Allen Hamilton,Virtual Vetting and All-Source Intelligence Analyst,"McLean, VA",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,False,6.0,True,14.0,"McLean, VA",True,McLean,VA,Virtual Vetting and All-Source Intelligence Analyst,51,14.0
ALLEN BUTLER CONSTRUCTION,Project Manager,"Amarillo, TX",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Allen Butler Construction,False,False,0.0,0.0,False,True,6.0,False,14.0,"Amarillo, TX",True,Amarillo,TX,Project Manager,15,1.0
Ethan Allen,Design Project Manager,"Canton, CT 06019",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Ethan Allen,False,False,0.0,0.0,False,True,6.0,False,14.0,"Canton, CT",True,Canton,CT,Design Project Manager,22,2.0
McCullough Allen,Construction Project Manager,"Snoqualmie, WA",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",McCullough Allen,False,False,0.0,0.0,False,True,6.0,False,14.0,"Snoqualmie, WA",True,Snoqualmie,WA,Construction Project Manager,28,3.0
Allen Butler Construction,Project Manager-LUBBOCK & ABILENE,"Lubbock, TX 79423",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Allen Butler Construction,False,False,0.0,0.0,False,True,6.0,False,14.0,"Lubbock, TX",True,Lubbock,TX,Project Manager-LUBBOCK & ABILENE,33,4.0
Booz Allen Hamilton,Corporate Strategic Financial Analyst,"Washington, DC",financial analyst,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Booz Allen Hamilton,False,False,0.0,0.0,False,True,6.0,False,14.0,"Washington, DC",True,Washington,DC,Corporate Strategic Financial Analyst,37,5.0
Allen Construction,"Residential Construction Project Manager (Los Angeles, CA)","Los Angeles, CA",project manager,mba,Allen & Company,vault_176,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Allen Construction,False,False,0.0,0.0,False,True,6.0,False,14.0,"Los Angeles, CA",True,Los Angeles,CA,Residential Construction Project Manager,58,6.0
New England Quality Care Alliance (NEQCA),Healthcare Analyst,"Braintree, MA",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",New England Quality Care Alliance NEQCA ,False,False,0.0,0.0,False,False,0.0,False,2.0,"Braintree, MA",True,Braintree,MA,Healthcare Analyst,18,1.0
University HealthCare Alliance,Quality Data Analyst,"Newark, CA",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",University HealthCare Alliance,False,False,0.0,0.0,False,False,0.0,True,2.0,"Newark, CA",True,Newark,CA,Quality Data Analyst,20,1.0
New England Quality Care Alliance (NEQCA),Senior Healthcare Analyst,"Braintree, MA",quantitative finance,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",New England Quality Care Alliance NEQCA ,False,False,0.0,0.0,False,False,0.0,False,2.0,"Braintree, MA",True,Braintree,MA,Senior Healthcare Analyst,25,2.0
University HealthCare Alliance,Healthcare Data Analyst,"Oakland, CA",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",University HealthCare Alliance,False,False,0.0,0.0,False,False,0.0,True,2.0,"Oakland, CA",True,Oakland,CA,Healthcare Data Analyst,23,2.0
New England Quality Care Alliance (NEQCA),Senior Healthcare Analyst,"Braintree, MA",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",New England Quality Care Alliance NEQCA ,False,False,0.0,0.0,False,False,0.0,False,2.0,"Braintree, MA",True,Braintree,MA,Senior Healthcare Analyst,25,3.0
Central California Alliance for Health,Health Informatics Analyst II,"Scotts Valley, CA 95066",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Central California Alliance for Health,False,False,0.0,0.0,False,False,0.0,False,2.0,"Scotts Valley, CA",True,Scotts Valley,CA,Health Informatics Analyst II,29,4.0
University HealthCare Alliance,Senior Decision Support Analyst,"Newark, CA",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",University HealthCare Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Newark, CA",True,Newark,CA,Senior Decision Support Analyst,31,5.0
Commonwealth Care Alliance,"Business Analyst, Clinical Operations","Boston, MA 02108 (Back Bay-Beacon Hill area)",quantitative finance,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Commonwealth Care Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Boston, MA",True,Boston,MA,Business Analyst - Clinical Operations,37,6.0
Commonwealth Care Alliance,"Business Analyst, Clinical Operations","Boston, MA 02108 (Back Bay-Beacon Hill area)",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Commonwealth Care Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Boston, MA",True,Boston,MA,Business Analyst - Clinical Operations,37,7.0
Alameda Alliance,132 IT APPLICATIONS - Technical Analyst II,"Alameda, CA 94502",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alameda Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Alameda, CA",True,Alameda,CA,132 IT APPLICATIONS - Technical Analyst II,42,8.0
Alameda Alliance,122 HEALTHCARE ANALYTICS - Senior HealthCare Analyst,"Alameda, CA 94502",quantitative analyst,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alameda Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Alameda, CA",True,Alameda,CA,122 HEALTHCARE ANALYTICS - Senior HealthCare Analyst,52,9.0
TriWest Healthcare Alliance,Strategy & Planning Manager (Consulting Firm Experience Required),"Phoenix, AZ",quantitative finance,quant,Alliance Data Systems,f1000_377,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",TriWest Healthcare Alliance,False,False,0.0,0.0,False,False,0.0,False,2.0,"Phoenix, AZ",True,Phoenix,AZ,Strategy & Planning Manager,65,10.0
"Alteryx, Inc.","Director, Real Estate & Facilities","Irvine, CA",quantitative finance,quant,Alteryx,nasdaq_AYX,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Alteryx Inc ,False,True,0.0,1.0,False,False,0.0,False,0.0,"Irvine, CA",True,Irvine,CA,Director - Real Estate & Facilities,34,1.0
Ameren,"Manager, Digital Demand Planning","St. Louis, MO",quantitative finance,quant,Ameren,f1000_430,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Ameren,True,False,1.0,0.0,False,False,0.0,False,0.0,"St. Louis, MO",True,St. Louis,MO,Manager - Digital Demand Planning,32,1.0
