web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
"A. Schulman, Inc.",Operations Team Coordinator - 3rd Shift,"East Chicago, IN",project manager,mba,A. Schulman,f1000_810,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,3.0,"East Chicago, IN",True,East Chicago,IN,Operations Team Coordinator - 3rd Shift,39,6.0
"A. Schulman, Inc.",Production Shift Supervisor - Grand Junction,"Grand Junction, TN",project manager,mba,A. Schulman,f1000_810,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,3.0,"Grand Junction, TN",True,Grand Junction,TN,Production Shift Supervisor ,44,7.0
AO Smith,Accountant / Financial Analyst,"Lebanon, TN 37090",business analyst,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,True,1.0,"Lebanon, TN",True,Lebanon,TN,Accountant / Financial Analyst,30,1.0
AO Smith,Inside Sales Manager,"Haltom City, TX 76117",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Haltom City, TX",True,Haltom City,TX,Inside Sales Manager,20,1.0
AO Smith,"Manager, Sales Operations","Haltom City, TX 76117",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Haltom City, TX",True,Haltom City,TX,Manager - Sales Operations,25,2.0
AO Smith,Continuous Improvement Manager,"McBee, SC",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"McBee, SC",True,McBee,SC,Continuous Improvement Manager,30,3.0
AO Smith,Senior Product Development Engineer,"Johnson City, TN 37601",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Johnson City, TN",True,Johnson City,TN,Senior Product Development Engineer,35,4.0
AO Smith,"Product Development, Program Manager","Lebanon, TN 37090",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Lebanon, TN",True,Lebanon,TN,Product Development - Program Manager,36,5.0
AO Smith,Contract/Remote Recruiting Consultant,"Milwaukee, WI 53224 (Calumet Farms area)",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Milwaukee, WI",True,Milwaukee,WI,Contract/Remote Recruiting Consultant,37,6.0
AO Smith,Purchasing/Commodity Manager - Electronics,"Lebanon, TN 37090",project manager,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,False,1.0,False,1.0,"Lebanon, TN",True,Lebanon,TN,Purchasing/Commodity Manager - Electronics,42,7.0
AO Smith,Accountant / Financial Analyst,"Lebanon, TN 37090",financial analyst,mba,A.O. Smith,f1000_775,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",AO Smith,False,False,0.0,0.0,False,True,1.0,False,1.0,"Lebanon, TN",True,Lebanon,TN,Accountant / Financial Analyst,30,1.0
University of Nebraska at Kearney,Access Services Associate -- Night Shift Supervisor,"Kearney, NE 68849",statistics,stats,A.T. Kearney,vault_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",University of Nebraska at Kearney,False,False,0.0,0.0,False,False,1.0,False,0.0,"Kearney, NE",True,Kearney,NE,Access Services Associate - - Night Shift Supervisor,51,1.0
University of Nebraska at Kearney,"Assistant Professor, Mathematics & Statistics","Kearney, NE 68849",statistics,stats,A.T. Kearney,vault_110,"['statistics', 'statistical analyst', 'statistician']","['research', 'scientist', 'survey', 'methodologist', 'quant']",University of Nebraska at Kearney,False,False,0.0,0.0,False,True,1.0,False,0.0,"Kearney, NE",True,Kearney,NE,Assistant Professor - Mathematics & Statistics,45,1.0
Activision,(Sr.) GIS Analyst,"Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,GIS Analyst,17,1.0
Activision,Senior Recruiter,"Foster City, CA",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Foster City, CA",True,Foster City,CA,Senior Recruiter,16,1.0
Activision,Hyperion Analyst Developer,"Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Hyperion Analyst Developer,26,2.0
Activision,Associate Product Manager,"Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Associate Product Manager,25,2.0
Activision,Hyperion Analyst Developer,"Santa Monica, CA 90405",financial analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Hyperion Analyst Developer,26,3.0
Activision,"Director, Human Resources","Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Director - Human Resources,25,3.0
Activision,"Sr. Financial Analyst, Sales & Marketing","Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Sr Financial Analyst - Sales & Marketing,40,4.0
Activision,Employment Compliance Manager,"Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Employment Compliance Manager,29,4.0
Activision,"Senior Director, Investor Relations","Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Director - Investor Relations,35,5.0
Activision,"Senior Business Analyst, Business Systems","Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Business Analyst - Business Systems,41,5.0
Activision,"Senior Business Analyst, Financial Applications","Santa Monica, CA 90405",financial analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Business Analyst - Financial Applications,47,6.0
Activision,"Senior Director, Investor Relations","Santa Monica, CA 90405",financial analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Director - Investor Relations,35,6.0
Activision,"Senior Analyst, Corporate Strategy and Business Development","Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Analyst - Corporate Strategy and Business Development,59,7.0
Activision,"Manager, Strategy and Business Development","Beverly Hills, CA",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Beverly Hills, CA",True,Beverly Hills,CA,Manager - Strategy and Business Development,42,7.0
Activision,"Senior Analyst, Corporate Strategy and Business Development","Santa Monica, CA 90405",financial analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,True,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Analyst - Corporate Strategy and Business Development,59,8.0
Activision,"Manager, Development (Television) AB Studios","Beverly Hills, CA",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Beverly Hills, CA",True,Beverly Hills,CA,Manager - Development AB Studios,44,8.0
Activision,"Sr. Manager, Art Services (Head of Accounts)","Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Sr Manager - Art Services,44,9.0
Activision,"Product Manager, Live Services (Call of Duty)","Santa Monica, CA 90405",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Product Manager - Live Services,45,10.0
Activision,"Technical Producer - Central Technology - Sherman Oaks, CA","Sherman Oaks, CA",project manager,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,False,3.0,False,8.0,"Sherman Oaks, CA",True,Sherman Oaks,CA,Technical Producer - Central Technology - - CA,58,11.0
Activision,"Sr. Financial Analyst, Sales & Marketing","Santa Monica, CA 90405",financial analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,True,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Sr Financial Analyst - Sales & Marketing,40,1.0
Activision,"Senior Business Analyst, Business Systems","Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,True,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Business Analyst - Business Systems,41,2.0
Activision,"Senior Business Analyst, Financial Applications","Santa Monica, CA 90405",business analyst,mba,Activision Blizzard,f1000_405,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Activision,False,False,0.0,0.0,False,True,3.0,False,8.0,"Santa Monica, CA",True,Santa Monica,CA,Senior Business Analyst - Financial Applications,47,3.0
Adobe,Senior Financial Analyst,"San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Senior Financial Analyst,24,1.0
Adobe,IT M&A Senior Manager,"San Jose, CA",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,IT M&A Senior Manager,21,1.0
Adobe,"Analyst, Order Management","Lehi, UT",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"Lehi, UT",True,Lehi,UT,Analyst - Order Management,25,2.0
Adobe,Sr. Technology Consultant,Pennsylvania,business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,Pennsylvania,False,Pennsylvania,,Sr Technology Consultant,25,2.0
Adobe,Business Solutions Analyst,"San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Business Solutions Analyst,26,3.0
Adobe,Sr. Technology Consultant,"New York, NY",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"New York, NY",True,New York,NY,Sr Technology Consultant,25,3.0
Adobe,Revenue Operations Analyst,"Denver, CO",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"Denver, CO",True,Denver,CO,Revenue Operations Analyst,26,4.0
Adobe,IT Project Management Intern,"San Jose, CA",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,True,False,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,IT Project Management Intern,28,4.0
Adobe,Business Intelligence Analyst,"San Francisco, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Francisco, CA",True,San Francisco,CA,Business Intelligence Analyst,29,5.0
Adobe,Sr. Technical Program Manager,"Lehi, UT",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"Lehi, UT",True,Lehi,UT,Sr Technical Program Manager,29,5.0
Adobe,Technology Compliance Analyst,"San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Technology Compliance Analyst,29,6.0
Adobe,Technology Consultant - Target,"New York, NY",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"New York, NY",True,New York,NY,Technology Consultant - Target,30,6.0
Adobe,IT Business Operations Analyst,"San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,IT Business Operations Analyst,30,7.0
Adobe,Technology Consultant - Target,"New York, NY",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"New York, NY",True,New York,NY,Technology Consultant - Target,30,7.0
Adobe,IT Business Operations Analyst,"San Jose, CA",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,IT Business Operations Analyst,30,8.0
Adobe,Commercial Customer Success Manager,"Denver, CO",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"Denver, CO",True,Denver,CO,Commercial Customer Success Manager,35,8.0
Adobe,Senior Finance & Marketing Systems Analyst,"San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Senior Finance & Marketing Systems Analyst,42,9.0
Adobe,Product Manager - Community Experience,"San Jose, CA",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,Product Manager - Community Experience,38,9.0
Adobe,Senior Finance & Marketing Systems Analyst,"San Jose, CA",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Senior Finance & Marketing Systems Analyst,42,10.0
Adobe,Technology Consultant - Audience Manager,"New York, NY",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"New York, NY",True,New York,NY,Technology Consultant - Audience Manager,40,10.0
Adobe,"Senior Business Systems Analyst, Information & Data Services","San Jose, CA",business analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Senior Business Systems Analyst - Information & Data Services,60,11.0
Adobe,IT Service Management Project Manager Intern,"San Jose, CA",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,True,False,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,IT Service Management Project Manager Intern,44,11.0
Adobe,"Senior Business Systems Analyst, Information & Data Services","San Jose, CA",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,True,12.0,"San Jose, CA",True,San Jose,CA,Senior Business Systems Analyst - Information & Data Services,60,12.0
Adobe,"Customer Engineering, Transformation Program Manager","Austin, TX 78746",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,False,4.0,False,12.0,"Austin, TX",True,Austin,TX,Customer Engineering - Transformation Program Manager,52,12.0
Adobe,Finance Project Manager,"San Jose, CA",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,True,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,Finance Project Manager,23,1.0
Adobe,Senior Financial Analyst,"San Jose, CA",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,True,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,Senior Financial Analyst,24,2.0
Adobe,Senior Financial Analyst - Digital Media,"San Jose, CA",financial analyst,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,True,4.0,False,12.0,"San Jose, CA",True,San Jose,CA,Senior Financial Analyst - Digital Media,40,3.0
Adobe,Project Manager – Business Performance and Continuous Improvement,"Lehi, UT",project manager,mba,Adobe Systems,f1000_442,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Adobe,False,False,0.0,0.0,False,True,4.0,False,12.0,"Lehi, UT",True,Lehi,UT,Project Manager Business Performance and Continuous Improvement,65,4.0
Aerohive Networks,Sr. Technical Writer,"Milpitas, CA 95035",project manager,mba,Aerohive Networks,nasdaq_HIVE,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Aerohive Networks,True,False,5.0,0.0,False,False,0.0,False,0.0,"Milpitas, CA",True,Milpitas,CA,Sr Technical Writer,20,1.0
Aerohive Networks,"Sr. Manager, Global Sales Operations","Milpitas, CA 95035",business analyst,mba,Aerohive Networks,nasdaq_HIVE,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Aerohive Networks,True,False,5.0,0.0,False,False,0.0,False,0.0,"Milpitas, CA",True,Milpitas,CA,Sr Manager - Global Sales Operations,36,2.0
